Region,Sales,Profit,Date,Units Sold,Product Category
Maharashtra,6859.05,1068.71,06-03-2023,30,Books
Punjab,1857.01,101.55,25-01-2023,61,Electronics
Punjab,1836.35,1928.11,27-05-2023,65,Furniture
Haryana,7349.5,384.81,05-10-2023,93,Books
Gujarat,7841.93,505.33,06-09-2023,115,Clothing
Rajasthan,3578.45,790.69,06-05-2023,131,Books
Gujarat,4889.79,1714.89,26-11-2023,78,Books
Maharashtra,7803.23,593.26,29-12-2023,79,Electronics
Haryana,1061.26,928.47,11-05-2023,64,Books
Gujarat,7003.45,686.53,04-01-2023,120,Electronics
Rajasthan,6607.53,1587.58,30-05-2023,30,Clothing
Haryana,3704.99,315.45,01-07-2023,111,Clothing
Maharashtra,3134.8,1469.54,12-01-2023,33,Furniture
Haryana,2186.63,1985.38,30-08-2023,131,Furniture
Karnataka,6546.91,564.79,13-11-2023,3,Furniture
Rajasthan,3588.77,631.52,27-09-2023,12,Books
Rajasthan,7267.08,411.9,28-07-2023,127,Clothing
Maharashtra,2914.04,1629.38,02-08-2023,18,Clothing
Maharashtra,5044.78,1548.36,12-12-2023,29,Clothing
Karnataka,4761.56,1183.54,05-06-2023,48,Books
Gujarat,5611.75,1632.38,17-06-2023,51,Books
Haryana,1366.36,1756.4,31-05-2023,22,Books
Maharashtra,2473.63,597.93,16-10-2023,140,Electronics
Kerala,4784.48,1903.72,16-07-2023,111,Books
Gujarat,917.76,292.89,20-12-2023,70,Electronics
Kerala,9211.65,651.05,03-12-2023,57,Clothing
Kerala,2857.32,1311.38,14-03-2023,50,Books
Rajasthan,8653.99,1204.88,24-10-2023,128,Furniture
Rajasthan,7349.42,1932.4,01-11-2023,58,Books
Karnataka,1736.2,1230.39,19-05-2023,107,Furniture
Karnataka,2932.89,779.28,04-02-2023,73,Electronics
Punjab,7848.54,1327.74,06-02-2023,20,Electronics
Haryana,6095.16,351.88,21-11-2023,106,Books
Maharashtra,9646.62,420.36,07-12-2023,25,Electronics
Haryana,5314.79,782.01,08-07-2023,141,Books
Kerala,6457.52,443.24,09-01-2023,100,Furniture
Karnataka,9655.48,914.11,17-12-2023,22,Electronics
Rajasthan,5320.79,653.81,23-08-2023,85,Books
Maharashtra,2587.06,1605.44,12-03-2023,24,Furniture
Karnataka,5304.9,986.13,21-07-2023,62,Furniture
Karnataka,3657.15,1616.68,08-05-2023,1,Books
Punjab,3863.97,1985.04,19-02-2023,72,Furniture
Punjab,2741.01,1947.8,26-07-2023,25,Clothing
Maharashtra,8242.13,1699.35,02-10-2023,112,Clothing
Maharashtra,8750.23,1672.81,17-01-2023,62,Clothing
Punjab,5041.18,973.59,21-12-2023,71,Electronics
Kerala,810.21,1878.05,27-12-2023,101,Electronics
Karnataka,8931.88,1248.74,03-07-2023,112,Furniture
Kerala,7850.74,1587.36,28-05-2023,72,Furniture
Punjab,2285.36,866.55,11-03-2023,107,Clothing
Rajasthan,9996.79,1492.73,21-02-2023,59,Electronics
Gujarat,9636.05,1844.85,30-10-2023,140,Books
Haryana,6716.44,1281.18,29-03-2023,46,Books
Rajasthan,3306.88,707.92,28-09-2023,145,Clothing
Kerala,7846.18,1522.06,07-08-2023,107,Books
Karnataka,2030.34,1783.22,14-06-2023,63,Books
Karnataka,2782.49,966.01,16-11-2023,120,Electronics
Karnataka,2531.42,389.83,18-01-2023,135,Books
Karnataka,5090.44,1790.83,15-10-2023,112,Clothing
Haryana,3876.54,953.24,19-01-2023,141,Electronics
Haryana,7099.95,297.77,22-07-2023,63,Clothing
Gujarat,1313.64,1349.31,04-04-2023,129,Electronics
Rajasthan,8601.92,1879.77,17-02-2023,42,Electronics
Punjab,505.05,1334.43,12-07-2023,133,Electronics
Rajasthan,5668.26,654.68,31-08-2023,5,Clothing
Gujarat,7307.16,762.73,30-07-2023,88,Electronics
Punjab,521.15,1787.25,05-07-2023,137,Clothing
Punjab,6464.93,153.73,28-01-2023,36,Books
Haryana,7134.45,330.21,12-12-2023,150,Clothing
Karnataka,8886.27,1945.18,03-01-2023,103,Books
Karnataka,6866.17,313.55,13-06-2023,19,Furniture
Karnataka,4930.56,52.73,19-08-2023,30,Books
Gujarat,8528.9,356.71,26-07-2023,95,Electronics
Punjab,7198,1024.92,05-12-2023,20,Electronics
Kerala,5193.53,1077.57,14-04-2023,143,Furniture
Haryana,4442.64,814.28,04-01-2023,116,Electronics
Punjab,1983.27,80.27,09-07-2023,111,Clothing
Kerala,2594.25,655.83,25-07-2023,14,Electronics
Kerala,9988.16,1016.54,25-12-2023,21,Furniture
Karnataka,9090.04,206.41,30-11-2023,150,Clothing
Karnataka,7207.17,1257.24,29-07-2023,56,Clothing
Karnataka,5344.17,1456.15,20-07-2023,93,Furniture
Punjab,4228.9,589.52,13-07-2023,116,Electronics
Haryana,3884.93,813.08,18-11-2023,144,Furniture
Karnataka,3952.88,663.47,15-03-2023,14,Furniture
Rajasthan,1583.7,843.52,08-10-2023,98,Clothing
Maharashtra,9070.51,601.06,16-10-2023,71,Electronics
Kerala,3236.38,1717.33,01-08-2023,124,Electronics
Gujarat,2480.83,114.07,07-06-2023,12,Books
Gujarat,736.8,1595.92,24-03-2023,46,Books
Karnataka,3160.15,572.95,28-07-2023,133,Electronics
Haryana,514.35,223.03,12-11-2023,25,Electronics
